Event ID,Prediction,DoS Score,Risk Level,SOC Action,Actual,Analyst Decision,MITRE Tactic,MITRE Technique ID,MITRE Technique
91721,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91722,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91723,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91724,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91725,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91726,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91727,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91728,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91729,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91730,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91731,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91732,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91733,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91734,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91735,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91736,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91737,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91738,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91739,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91740,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91741,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91742,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91743,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91744,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91745,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91746,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91747,0,0.25826190476190475,LOW,LOG ONLY,1,NOT REQUIRED,N/A,N/A,N/A
91748,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91749,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91750,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91751,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91752,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91753,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91754,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91755,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91756,1,0.9944492899830926,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91757,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91758,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91759,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91760,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91761,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91762,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91763,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91764,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91765,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91766,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91767,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91768,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91769,1,0.994428279904486,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91770,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91771,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91772,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91773,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91774,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91775,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91776,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91777,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91778,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91779,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91780,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91781,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91782,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91783,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91784,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91785,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91786,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91787,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91788,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91789,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91790,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91791,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91792,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91793,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91794,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91795,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91796,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91797,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91798,1,0.7911174291682496,MEDIUM,HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91799,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91800,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91801,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91802,0,0.0031057513120242995,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91803,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91804,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91805,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91806,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91807,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91808,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91809,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91810,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91811,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91812,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91813,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91814,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91815,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91816,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91817,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91818,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91819,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91820,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91821,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91822,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91823,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91824,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91825,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91826,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91827,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91828,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91829,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91830,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91831,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91832,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91833,1,0.9855114869255388,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91834,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91835,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91836,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91837,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91838,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91839,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91840,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91841,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91842,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91843,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91844,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91845,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91846,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91847,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91848,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91849,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91850,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91851,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91852,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91853,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91854,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91855,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91856,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91857,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91858,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91859,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91860,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91861,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91862,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91863,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91864,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91865,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91866,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91867,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91868,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91869,1,0.990051064145952,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91870,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91871,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91872,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91873,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91874,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91875,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91876,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91877,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91878,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91879,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91880,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91881,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91882,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91883,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91884,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91885,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91886,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91887,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91888,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91889,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91890,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91891,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91892,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91893,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91894,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91895,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91896,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91897,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91898,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91899,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91900,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91901,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91902,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91903,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91904,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91905,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91906,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91907,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91908,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91909,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91910,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91911,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91912,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91913,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91914,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91915,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91916,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91917,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91918,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91919,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91920,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91921,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91922,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91923,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91924,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91925,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91926,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
91927,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91928,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91929,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91930,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91931,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91932,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91933,1,0.9660019202069975,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91934,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91935,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91936,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91937,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91938,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91939,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91940,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91941,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91942,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91943,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91944,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91945,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91946,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91947,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91948,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91949,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91950,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91951,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91952,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91953,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91954,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91955,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91956,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91957,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91958,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91959,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91960,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91961,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91962,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91963,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91964,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91965,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91966,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91967,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91968,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
91969,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91970,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91971,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91972,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91973,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91974,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91975,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91976,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91977,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91978,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91979,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91980,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91981,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
91982,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91983,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
91984,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
